"","Group.1","alb.x","bic.x","lob.x","lyr.x","mac.x","mic.x","mon.x","mue.x","pri.x","sin.x","ste.x","stemar.x","mar.x","alb.y","bic.y","lob.y","lyr.y","mac.y","mic.y","mon.y","mue.y","pri.y","sin.y","mar.y","ste.y","stemar.y","colnum","species","state","site","lat","long","sp","hyb"
"429","SYST-MOR-0007136",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0.999884,0,2e-05,2e-05,2e-05,1e-05,2.1e-05,1e-05,1.5e-05,2.3e-05,1e-05,1.3e-05,1e-05,0.999886,0.999899,"AR_BRP_416_MG","Quercus stellata Wangenh.","Arkansas","Burns Park, Little Rock","34.806737","-92.328943","ste","pure"
"430","SYST-MOR-0007137",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"AR_BRP_417_MG","Quercus macrocarpa Michx.","Arkansas","Burns Park, Little Rock","34.806243","-92.33009","mac","pure"
"431","SYST-MOR-0007138",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,0.9999,2.4e-05,1.5e-05,1.4e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"AR_BRP_418_MG","Quercus lyrata Walt.","Arkansas","Burns Park, Little Rock","34.806528","-92.330323","lyr","pure"
"432","SYST-MOR-0007139",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0.99989,0,2e-05,2e-05,2.7e-05,1e-05,2e-05,1.5e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0.9999,"AR_BRP_419_MG","Quercus stellata Wangenh.","Arkansas","Burns Park, Little Rock","34.806536","-92.330338","ste","pure"
"433","SYST-MOR-0007140",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.999899,2e-05,2e-05,1e-05,2.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"AR_BRP_420_MG","Quercus alba L.","Arkansas","Burns Park, Little Rock","34.803473","-92.329471","alb","pure"
"434","SYST-MOR-0007141",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,2e-05,"AR_BRP_421_MG","Quercus muehlenbergii Engelm.","Arkansas","Burns Park, Little Rock","34.801995","-92.328255","mue","pure"
"435","SYST-MOR-0007142",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,0,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,0,1e-05,"AR_BRP_422_MG","Quercus muehlenbergii Engelm.","Arkansas","Burns Park, Little Rock","34.801789","-92.328063","mue","pure"
"436","SYST-MOR-0007143",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"AR_BRP_423_MG","Quercus macrocarpa Michx.","Arkansas","Burns Park, Little Rock","34.802582","-92.327239","mac","pure"
"437","SYST-MOR-0007144",0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"AR_BRP_424_MG","Quercus alba L.","Arkansas","Burns Park, Little Rock","34.803696","-92.327312","alb","pure"
"438","SYST-MOR-0007145",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0.999886,0,2.7e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1.2e-05,2e-05,1e-05,1e-05,1e-05,0.99989,0.9999,"AR_BRP_425_MG","Quercus stellata Wangenh.","Arkansas","Burns Park, Little Rock","34.805414","-92.324096","ste","pure"
"439","SYST-MOR-0007146",0,1e-05,1e-05,1e-05,0.9999,0,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0,1e-05,1e-05,1e-05,0.9999,0,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,"AR_BRP_426_MG","Quercus macrocarpa Michx.","Arkansas","Burns Park, Little Rock","34.80609","-92.323036","mac","pure"
"440","SYST-MOR-0007147",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,0.9999,2.1e-05,2e-05,1.7e-05,2e-05,1e-05,1e-05,1.4e-05,1.6e-05,3e-05,"AR_BRP_427_MG","Quercus lyrata Walt.","Arkansas","Burns Park, Little Rock","34.806755","-92.322328","lyr","pure"
"441","SYST-MOR-0007148",0.999893,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.9999,2.1e-05,2e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"AR_BRP_428_MG","Quercus alba L.","Arkansas","Burns Park, Little Rock","34.808944","-92.326111","alb","pure"
"442","SYST-MOR-0007149",0.99987,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.9999,1.4e-05,2e-05,1.7e-05,1e-05,1e-05,1.6e-05,1.2e-05,1e-05,1e-05,0,0,1e-05,"AR_BRP_429_MG","Quercus alba L.","Arkansas","Burns Park, Little Rock","34.809268","-92.327699","alb","pure"
"443","SYST-MOR-0007150",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"TX_BRZ_430_MG","Quercus macrocarpa Michx.","Texas","Brazos Bend State Park","29.37387","-95.580349","mac","pure"
"444","SYST-MOR-0007151",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"TX_BRZ_431_MG","Quercus macrocarpa Michx.","Texas","Brazos Bend State Park","29.373914","-95.57906","mac","pure"
"445","SYST-MOR-0007152",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2e-05,0.9999,1.1e-05,1.1e-05,2e-05,1e-05,1e-05,1e-05,1.1e-05,2.1e-05,"TX_BRZ_432_MG","Quercus macrocarpa Michx.","Texas","Brazos Bend State Park","29.374411","-95.576747","mac","pure"
"446","SYST-MOR-0007153",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2e-05,0.9999,1.8e-05,1e-05,2.2e-05,1.5e-05,1.1e-05,1.2e-05,1e-05,2.2e-05,"TX_BRZ_433_MG","Quercus macrocarpa Michx.","Texas","Brazos Bend State Park","29.375258","-95.576691","mac","pure"
"447","SYST-MOR-0007154",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,3e-05,2e-05,2e-05,0.99989,1.5e-05,2e-05,1.3e-05,1.1e-05,1e-05,1e-05,2e-05,"TX_BRZ_434_MG","Quercus michauxii Nutt.","Texas","Brazos Bend State Park","29.375263","-95.585273","mic","pure"
"448","SYST-MOR-0007155",1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2.6e-05,3e-05,2e-05,2.7e-05,0.99989,1.4e-05,2e-05,1e-05,1e-05,1e-05,1.3e-05,2.3e-05,"TX_BRZ_435_MG","Quercus michauxii Nutt.","Texas","Brazos Bend State Park","29.374983","-95.586538","mic","pure"
"449","SYST-MOR-0007156",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"TX_BRZ_436_MG","Quercus macrocarpa Michx.","Texas","Brazos Bend State Park","29.378315","-95.586521","mac","pure"
"450","SYST-MOR-0007157",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2.6e-05,2.2e-05,0.99989,2.7e-05,1.5e-05,1e-05,2e-05,1.1e-05,1.8e-05,1e-05,1.9e-05,2.9e-05,"TX_BRZ_437_MG","Quercus lyrata Walt.","Texas","Brazos Bend State Park","29.373102","-95.608038","lyr","pure"
"452","SYST-MOR-0007159",1e-05,1e-05,2e-05,1e-05,0.999883,1.7e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,2e-05,1e-05,0.999883,1.7e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"TX_PLM_439_MG","Quercus macrocarpa Michx.","Texas","Palmetto State Park","29.588172","-97.583332","mac","pure"
"453","SYST-MOR-0007160",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0,1e-05,0,2e-05,2e-05,2e-05,1.9e-05,2.4e-05,1.4e-05,1.9e-05,2e-05,1.2e-05,0.99989,1.3e-05,1.1e-05,2.3e-05,"TX_PLM_440_MG","Quercus sinuata Walt.","Texas","Palmetto State Park","29.588159","-97.583341","sin","pure"
"454","SYST-MOR-0007161",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"TX_PLM_441_MG","Quercus macrocarpa Michx.","Texas","Palmetto State Park","29.587411","-97.582912","mac","pure"
"455","SYST-MOR-0007162",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0,1e-05,0,2e-05,2e-05,2e-05,1.6e-05,2.6e-05,1e-05,1.3e-05,2e-05,1e-05,0.99989,1.8e-05,1.6e-05,2.8e-05,"TX_PLM_442_MG","Quercus sinuata Walt.","Texas","Palmetto State Park","29.587609","-97.583072","sin","pure"
"456","SYST-MOR-0007163",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"TX_PLM_443_MG","Quercus macrocarpa Michx.","Texas","Palmetto State Park","29.586588","-97.584186","mac","pure"
"457","SYST-MOR-0007164",2e-05,1.2e-05,1e-05,1e-05,0.999898,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1.2e-05,1e-05,1e-05,0.999898,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"TX_PLM_444_MG","Quercus macrocarpa Michx.","Texas","Palmetto State Park","29.587539","-97.584161","mac","pure"
"458","SYST-MOR-0007165",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0,1e-05,0,2.3e-05,2e-05,2e-05,1e-05,2e-05,1.3e-05,1e-05,2.1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,"TX_PLM_445_MG","Quercus sinuata Walt.","Texas","Palmetto State Park","29.587637","-97.583996","sin","pure"
"459","SYST-MOR-0007166",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0,1.3e-05,0,2.6e-05,2e-05,2e-05,1.7e-05,2e-05,1.1e-05,1e-05,2e-05,1.1e-05,0.99989,1e-05,1e-05,2e-05,"TX_PLM_446_MG","Quercus sinuata Walt.","Texas","Palmetto State Park","29.588523","-97.583477","sin","pure"
"460","SYST-MOR-0007167",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999889,0,1e-05,0,2e-05,2.5e-05,2e-05,1e-05,2e-05,1e-05,1.9e-05,2e-05,1e-05,0.99989,1e-05,1.4e-05,2.4e-05,"TX_PLM_447_MG","Quercus sinuata Walt.","Texas","Palmetto State Park","29.589384","-97.582703","sin","pure"
"461","SYST-MOR-0007168",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"TX_PLM_448_MG","Quercus macrocarpa Michx.","Texas","Palmetto State Park","29.588876","-97.583517","mac","pure"
"464","SYST-MOR-0007171",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"TX_CHP_451_MG","Quercus macrocarpa Michx.","Texas","Cedar Hill State Park ","32.638187","-96.975786","mac","pure"
"467","SYST-MOR-0007174",0,1e-05,1e-05,1e-05,0.999898,0,1e-05,2e-05,1e-05,1.1e-05,0,1.1e-05,0,0,1e-05,1e-05,1e-05,0.999898,0,1e-05,2e-05,1e-05,1.1e-05,0,0,1.1e-05,"TX_CHP_454_MG","Quercus macrocarpa Michx.","Texas","Cedar Hill State Park ","32.635409","-96.974027","mac","pure"
"469","SYST-MOR-0007176",1e-05,1.5e-05,1e-05,1e-05,0.999875,1e-05,1e-05,0,0,2e-05,1e-05,2e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,0.999875,1e-05,1e-05,0,0,2e-05,1e-05,1e-05,2e-05,"TX_CHP_456_MG","Quercus macrocarpa Michx.","Texas","Cedar Hill State Park ","32.632035","-96.975904","mac","pure"
"470","SYST-MOR-0007177",2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"TX_CHP_457_MG","Quercus macrocarpa Michx.","Texas","Cedar Hill State Park ","32.622964","-96.979469","mac","pure"
"471","SYST-MOR-0007178",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,0,1e-05,0,2e-05,2e-05,2e-05,1e-05,2.2e-05,1e-05,1e-05,2e-05,1e-05,0.99989,1e-05,1e-05,2e-05,"TX_CHP_458_MG","Quercus sinuata Walt.","Texas","Cedar Hill State Park ","32.614039","-96.996683","sin","pure"
"472","SYST-MOR-0007179",2e-05,1e-05,1e-05,1e-05,0.999889,1e-05,1e-05,1.1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.999889,1e-05,1e-05,1.1e-05,1e-05,0,0,0,1e-05,"TX_CHP_459_MG","Quercus macrocarpa Michx.","Texas","Cedar Hill State Park ","32.610727","-96.991123","mac","pure"
"473","SYST-MOR-0007180",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.9999,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IL_RCA_460_MG","Quercus alba L.","Illinois","Ryerson Conservation Area","42.182388","-87.911775","alb","pure"
"474","SYST-MOR-0007181",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"IL_RCA_461_MG","Quercus macrocarpa Michx.","Illinois","Ryerson Conservation Area","42.182007","-87.911914","mac","pure"
"475","SYST-MOR-0007182",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,1e-05,2e-05,0.9999,2e-05,1e-05,2.6e-05,1.6e-05,1e-05,2e-05,1.5e-05,1e-05,1e-05,1.6e-05,2.6e-05,"IL_RCA_462_MG","Quercus bicolor Willd.","Illinois","Ryerson Conservation Area","42.182293","-87.911027","bic","pure"
"476","SYST-MOR-0007183",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IL_RCA_463_MG","Quercus macrocarpa Michx.","Illinois","Ryerson Conservation Area","42.1819","-87.910276","mac","pure"
"477","SYST-MOR-0007184",0.99989,1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.999896,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IL_RCA_464_MG","Quercus alba L.","Illinois","Ryerson Conservation Area","42.181997","-87.909654","alb","pure"
"478","SYST-MOR-0007185",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.9999,2e-05,2.2e-05,2.9e-05,1.1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IL_RCA_465_MG","Quercus bicolor Willd.","Illinois","Ryerson Conservation Area","42.181709","-87.90906","bic","pure"
"479","SYST-MOR-0007186",0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,0,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,"IL_RCA_466_MG","Quercus alba L.","Illinois","Ryerson Conservation Area","42.181798","-87.908279","alb","pure"
"480","SYST-MOR-0007187",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.9999,2e-05,2e-05,2.2e-05,1.3e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IL_RCA_467_MG","Quercus bicolor Willd.","Illinois","Ryerson Conservation Area","42.181579","-87.908004","bic","pure"
"481","SYST-MOR-0007188",1e-05,2e-05,1e-05,1.8e-05,0.999882,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1.8e-05,0.999882,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IL_RCA_468_MG","Quercus macrocarpa Michx.","Illinois","Ryerson Conservation Area","42.181494","-87.907514","mac","pure"
"482","SYST-MOR-0007189",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.99989,2e-05,1e-05,2.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IL_RCA_469_MG","Quercus alba L.","Illinois","Ryerson Conservation Area","42.18128","-87.906869","alb","pure"
"483","SYST-MOR-0007190",1e-05,1e-05,1e-05,1e-05,0.999887,1e-05,1e-05,1.3e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.999887,1e-05,1e-05,1.3e-05,1e-05,0,0,0,1e-05,"IL_RCA_470_MG","Quercus macrocarpa Michx.","Illinois","Ryerson Conservation Area","42.181116","-87.907092","mac","pure"
"485","SYST-MOR-0007193",2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"IL_RCA_473_MG","Quercus macrocarpa Michx.","Illinois","Ryerson Conservation Area","42.179961","-87.906599","mac","pure"
"486","SYST-MOR-0007194",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.9999,2e-05,2e-05,2e-05,1.8e-05,1e-05,2e-05,1e-05,1.1e-05,1e-05,1e-05,2e-05,"IL_RCA_474_MG","Quercus bicolor Willd.","Illinois","Ryerson Conservation Area","42.179339","-87.906488","bic","pure"
"487","SYST-MOR-0007195",0.999882,1e-05,1e-05,1e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.99989,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN_MWT_475_MG","Quercus alba L.","Indiana","McCormick Woods Trail ","40.438584","-86.932947","alb","pure"
"488","SYST-MOR-0007196",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2.1e-05,0.9999,2e-05,2e-05,2e-05,1.1e-05,1e-05,2e-05,1.7e-05,1e-05,1.9e-05,1.2e-05,2.9e-05,"IN_MWT_476_MG","Quercus bicolor Willd.","Indiana","McCormick Woods Trail ","40.437622","-86.932542","bic","pure"
"489","SYST-MOR-0007197",0.999879,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,0,0,1e-05,0,0.99989,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1.1e-05,0,0,0,1e-05,"IN_MWT_477_MG","Quercus alba L.","Indiana","McCormick Woods Trail ","40.437243","-86.932675","alb","pure"
"490","SYST-MOR-0007198",0.99988,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,2e-05,1e-05,1.1e-05,1e-05,1e-05,1.2e-05,1.4e-05,1e-05,2.4e-05,"IN_MWT_478_MG","Quercus alba L.","Indiana","McCormick Woods Trail ","40.43511","-86.933236","alb","pure"
"491","SYST-MOR-0007199",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2.8e-05,0.9999,2e-05,1e-05,2.8e-05,1.4e-05,1.4e-05,2e-05,1e-05,1.8e-05,1.2e-05,1e-05,2.3e-05,"IN_MWT_479_MG","Quercus bicolor Willd.","Indiana","McCormick Woods Trail ","40.436804","-86.933732","bic","pure"
"492","SYST-MOR-0007200",2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"IN_MWT_480_MG","Quercus macrocarpa Michx.","Indiana","McCormick Woods Trail ","40.437839","-86.933767","mac","pure"
"493","SYST-MOR-0007201",0.999885,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,0,0,1e-05,0,0.9999,1e-05,1e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,0,0,1e-05,"IN_MWT_481_MG","Quercus alba L.","Indiana","McCormick Woods Trail ","40.438492","-86.930974","alb","pure"
"495","SYST-MOR-0007203",2e-05,1e-05,1e-05,1e-05,1e-05,0,0,0.99989,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,"IN_MWT_483_MG","Quercus muehlenbergii Engelm.","Indiana","McCormick Woods Trail ","40.436971","-86.929077","mue","pure"
"496","SYST-MOR-0007204",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999882,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,2e-05,1.5e-05,1e-05,0.999885,1e-05,1e-05,0,0,1.8e-05,"IN_MWT_484_MG","Quercus muehlenbergii Engelm.","Indiana","McCormick Woods Trail ","40.437053","-86.929563","mue","pure"
"498","SYST-MOR-0007206",1e-05,1.4e-05,1e-05,1e-05,0.999889,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1.4e-05,1e-05,1e-05,0.999889,1e-05,1e-05,0,0,0,0,0,1e-05,"IN_TYL_486_MG","Quercus macrocarpa Michx.","Indiana","Taylor Wilderness","40.457367","-85.511078","mac","pure"
"499","SYST-MOR-0007207",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"IN_TYL_487_MG","Quercus macrocarpa Michx.","Indiana","Taylor Wilderness","40.457882","-85.511742","mac","pure"
"500","SYST-MOR-0007208",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"IN_TYL_488_MG","Quercus macrocarpa Michx.","Indiana","Taylor Wilderness","40.458125","-85.511151","mac","pure"
"501","SYST-MOR-0007209",1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,"IN_TYL_489_MG","Quercus muehlenbergii Engelm.","Indiana","Taylor Wilderness","40.458257","-85.510916","mue","pure"
"502","SYST-MOR-0007210",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1.2e-05,0.9999,1e-05,1e-05,0,0,1e-05,"IN_TYL_490_MG","Quercus muehlenbergii Engelm.","Indiana","Taylor Wilderness","40.456562","-85.511442","mue","pure"
"503","SYST-MOR-0007212",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.9999,2e-05,2e-05,2.7e-05,1.2e-05,1.3e-05,2e-05,1.3e-05,1.6e-05,1e-05,1e-05,2e-05,"IN_TYL_492_MG","Quercus bicolor Willd.","Indiana","Taylor Wilderness","40.455345","-85.510241","bic","pure"
"504","SYST-MOR-0007213",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.9999,2e-05,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN_TYL_493_MG","Quercus bicolor Willd.","Indiana","Taylor Wilderness","40.45537","-85.510389","bic","pure"
"505","SYST-MOR-0007214",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0.999893,2e-05,2e-05,3e-05,1.4e-05,1e-05,2.1e-05,1.7e-05,1.2e-05,1e-05,1e-05,2e-05,"IN_TYL_494_MG","Quercus bicolor Willd.","Indiana","Taylor Wilderness","40.45544","-85.510653","bic","pure"
"507","SYST-MOR-0007216",0.9999,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"IN_TYL_496_MG","Quercus alba L.","Indiana","Taylor Wilderness","40.456997","-85.507454","alb","pure"
"508","SYST-MOR-0007217",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.99989,1.9e-05,1e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN_TYL_497_MG","Quercus alba L.","Indiana","Taylor Wilderness","40.456903","-85.508927","alb","pure"
